cds	R_T1	R_T2	R_T3	R_T4	S_T1	S_T2	S_T3	S_T4
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i1:458-1588(+)	52.4870441207133	108.540525163085	151.434203397697	280.532671771389	112.981667270178	212.482038232007	248.132814844541	208.408919205824
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11262_c0_g1_i2:458-1606(+)	49.7713487799188	91.5195046431733	174.417387211011	223.307659622941	20.5766584798737	28.5874978440942	24.4848517008944	36.108520754127
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR112745_c0_g1_i1:234-602(+)	96.0387373322542	47.8978079942233	67.722405236838	51.4771645545644	90.8790730564821	81.7254056242973	55.203114186094	49.1959669030528
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR114460_c0_g1_i1:186-482(+)	39.8743409722899	16.341110558268	14.6576103392874	9.78341028790715	26.5483456884716	13.8274395142927	16.7572005075839	19.5708752614017
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115558_c0_g1_i1:637-1065(+)	17.940840264918	30.729106178137	39.0696962403204	88.6618659156489	38.879316956157	42.7029950193018	72.888896817146	85.744339515189
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i3:294-950(-)	601.932048569265	491.354888900199	384.573696897624	473.091968445435	983.215373339672	971.636832847983	884.604467046643	940.91343582687
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11682_c0_g3_i5:343-690(-)	173.62407286894	103.045845232709	131.579436695811	166.212561201673	142.675447296669	206.08589009504	194.629321220782	276.941890256049
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117500_c0_g1_i1:2-325(+)	72.7970033261243	72.3711527107834	73.4630072730505	49.090719480332	54.2364699235754	56.7527952392931	53.9214648410757	44.9598981287533
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117812_c0_g2_i1:203-940(+)	54.497969096993	198.521392492215	379.472806063093	75.8261259545758	86.3084618882899	20.2329186428412	23.9081556517879	17.3914585701917
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR117938_c0_g1_i1:3-323(-)	60.1739481149339	108.844044230065	152.194147466989	38.1097208383668	7.31717967401268	18.1683751646168	23.8145634514753	42.4722453108999
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR118311_c0_g1_i1:658-1359(-)	89.9736428738659	62.5305767692657	76.5180767327204	95.5798654193392	102.293105134098	118.315180220944	121.562501389387	132.932871214471
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR119509_c0_g1_i1:420-881(-)	5921.78159315484	6564.79536036995	1477.72208660728	2310.09456408397	2507.96328199314	969.256755560563	703.840290715582	1214.73856549421
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12140_c0_g1_i1:3-323(+)	3.17040198025499	6.84756715571242	11.1616833032022	5.57783276484868	0	0	0	0
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR122243_c0_g3_i1:2-397(-)	466.607737299954	296.311085847173	364.029075512328	360.194413482949	169.492614827183	175.506659868795	167.408709461664	274.171710861478
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR122302_c0_g1_i1:1-297(+)	1441.04209795646	588.848679128132	470.081819078891	328.238785482367	832.939835366152	376.293692247824	254.116758906391	371.822729867156
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR122332_c1_g3_i1:536-2833(-)	844.019405607003	911.682237287846	863.824838091917	941.452414034564	818.568572399432	877.437457593723	879.109669196006	1065.51123385104
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR123282_c0_g10_i1:3-392(+)	4014.67718968664	4523.31400507936	5342.96559712349	4015.33089848447	4969.27409633	6054.33704804927	5088.60248769011	4764.26660533124
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12397_c0_g2_i1:248-1843(+)	1965.95456088633	2925.88520079622	3661.32181862401	6770.08671712195	2483.19882286713	5815.42719044841	6310.42378931844	4204.1908754719
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR124718_c0_g2_i1:1-375(+)	407.528795317346	364.406738920209	244.376550973092	311.527800930384	336.531678746954	304.196633723146	302.01694588338	377.876766962258
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR125975_c0_g2_i1:1-2160(+)	158.83298557036	442.615818349406	519.549533227705	496.336240319503	151.225771528025	327.164818768709	389.900946146575	235.681828120385
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR127555_c0_g1_i1:2-313(+)	129.464297662675	116.051874599172	68.4624965045695	54.3958384333084	185.919373018922	75.6223762710436	78.060646824037	75.4060222564885
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12851_c3_g9_i1:642-956(+)	48.8971642029958	36.6581072646762	30.5439867096725	22.2314355357403	53.2945537582809	37.0659541767561	22.6716211521805	26.463618185447
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12916_c2_g1_i1:206-1786(-)	259.158700697007	149.927573146476	139.888382153455	229.186197183854	271.682689718284	295.841750490788	264.961270315374	338.080748058245
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12916_c2_g2_i2:241-1092(-)	78.9408670393022	78.0919271394896	60.9287077361118	45.573853426327	28.1526339307569	28.9500418972402	31.2727736245866	19.8341875288666
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12919_c3_g5_i1:1-330(-)	123.614510205648	170.927060039213	156.649607930553	220.863143226565	157.821703323983	221.595173856229	221.347628089768	265.830643889207
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR129409_c0_g1_i1:3-326(-)	39.5650849247535	12.7680840078284	15.5237415726242	14.5214334471819	38.4348876853014	24.9024467567806	31.5165786893041	15.4033769133031
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR129409_c0_g2_i2:318-812(-)	31.9689672677734	15.757931083823	15.9996819848072	8.78675378422527	20.3529075979875	14.2048681506521	18.3790697818208	8.7399497159735
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR129734_c0_g2_i1:2-391(-)	50.8196155119506	77.1848378769551	62.1108221626784	35.5523318201277	58.6325835626441	54.7299102319897	49.2072492521012	33.7602743067597
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR130352_c0_g1_i1:890-1198(+)	26.8587159253628	19.635746802873	13.4735668922906	7.45336507824958	18.5825063732054	9.20498324707764	7.84031995048524	14.0838090421152
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR130352_c0_g1_i1:451-1050(+)	107.467126321937	80.1159586508035	69.4542247652844	31.2938415124574	76.2145349501815	44.3833888733353	39.5228736347711	61.6016350715919
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR132735_c0_g1_i1:177-476(+)	177.894465721855	178.469038474238	108.156477636131	101.083892773487	127.126121431813	110.283468032816	121.00757738142	121.838079170797
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR132776_c0_g1_i1:2-361(-)	89.3005389044295	75.8051371694303	74.036032993723	59.6078279998653	160.750680471377	116.934380203642	152.152108017596	178.420932295397
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR134567_c0_g1_i1:850-1806(+)	766.016324382479	949.357288191032	1276.27231561448	1985.97924426163	643.733360616697	1103.47421219663	1134.35147028784	1256.99905060761
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR134579_c0_g1_i1:969-4031(-)	1125.57090631459	1372.4558437998	1325.16437639871	1525.46621831183	940.832309077479	1191.97963975226	1236.38906991806	1086.30542713969
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR135267_c0_g1_i1:3-326(-)	295.9795449934	181.036625578615	237.573655422694	299.507769301888	207.970414480162	357.196910711153	290.520896084823	491.282907671484
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR136388_c0_g1_i1:813-1610(-)	78.6637739935852	96.4481395623338	83.1348391624123	73.3905581929945	88.3084204796872	86.8054544573832	92.6175025982217	95.4925204221592
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR136689_c0_g1_i1:493-2283(-)	463.198111891158	567.892486512664	628.851854750409	614.335766817561	464.688762793805	528.023855753313	565.04612181333	448.744638138603
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR139202_c0_g1_i1:3-344(+)	169.088072671954	132.216807746378	126.951185617753	240.773082112276	129.958700067912	139.78671770151	179.01397552269	317.143465439174
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR141443_c0_g1_i2:316-858(-)	1.60889332363633	39.6805407463131	47.5372231441639	49.6433568419533	2.53012270655284	10.1211077126201	20.4266639323425	2.69951686001765
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR141533_c0_g1_i2:497-1858(-)	440.607218110352	277.339816095304	247.965235451674	233.102505181003	121.201804627518	208.378203580627	91.5578183003599	167.755401592868
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR142071_c0_g1_i1:445-1746(+)	783.197529903967	937.947588128166	966.440432260266	1215.75906076464	797.458503957505	1126.55417307041	1118.47521612838	952.279371247038
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144877_c0_g1_i1:2-847(+)	194.967753710622	143.130180817407	100.376202604815	112.833143571799	219.481100182648	162.695613207266	175.166971869613	310.011726330242
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144935_c0_g1_i1:3-332(-)	373.737988350209	475.977810203314	160.069171392353	219.696728593721	621.700008853503	371.703757339979	482.882974020643	544.155200793901
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144966_c0_g1_i1:70-387(+)	6.28184813133638	8.47592576853692	29.2260597232932	2.46118798885723	7.0901396178636	6.34942864044535	7.68186463627229	3.04110781828838
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144966_c0_g2_i1:70-1098(+)	214.632530111335	279.121238215216	460.868741606918	107.250887406038	99.8375262209487	145.590845470538	156.584959687001	100.794487699545
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR144993_c1_g3_i2:72-1010(+)	308.197727328381	489.866880107512	616.110450504327	1200.9259863321	304.617293726719	426.93925194599	593.545722838922	372.214496753716
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145217_c0_g1_i1:179-856(+)	94.3051819961452	106.075258939721	48.5757516965667	62.119667034275	158.330243556519	75.5172742589141	75.6368138166716	83.6818113042546
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145460_c1_g1_i1:249-1208(+)	735.11333186508	856.246014812785	988.272539012875	372.304029754124	750.714076854539	588.992478278065	237.082401134401	444.386123624943
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145460_c1_g1_i4:180-1067(+)	398.132716860392	392.292301183514	498.608109651863	202.888855382785	297.855443000837	255.981837355122	128.008361004486	226.088152768022
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145460_c1_g1_i5:180-1106(+)	574.348698422599	395.91061187816	432.201660745054	541.504267185479	31.3526939640164	91.1354936476705	86.6890707623121	236.047059095459
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145460_c1_g1_i7:415-1209(+)	917.173099785977	808.138841920928	1015.45059652907	580.624535931913	505.970350723318	641.32487849129	418.455513933752	433.407164806273
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145460_c1_g1_i8:180-1070(+)	214.257115478892	122.573043049695	167.043155623336	115.041941905003	34.1631000402069	34.266099855373	31.8531886689451	58.6883087075635
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145590_c0_g3_i2:96-1097(+)	89.9150694683212	65.7805181865921	65.3659708523748	75.6916408923136	151.679301562894	83.4770815274179	81.5347843509299	152.132509139228
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145602_c2_g1_i3:1-1377(-)	223.917457182586	148.179791272779	130.267703068363	231.264815355919	236.760939155736	214.993616130774	246.422770291434	267.377673421525
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR145835_c0_g1_i1:311-661(+)	219.162557759586	142.496132947854	161.470077819825	85.6659693149016	185.286268741639	134.966540222656	95.1476747428554	113.337234598291
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR146251_c0_g2_i1:369-704(+)	40.9386246227408	73.4046324857451	105.621307295455	19.2487706563395	8.16539540602182	15.9990045308845	14.3030112972794	9.45961219536721
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR146757_c0_g4_i1:556-1548(-)	444.203369356991	345.51536907417	351.657959605854	798.120352882534	507.695263529808	581.015132771194	565.801145298798	773.559287372255
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR146889_c0_g1_i1:306-1670(-)	254.343523670528	227.174794086786	762.475908482225	160.967666545335	29.2893104706018	35.8629307596926	24.7461362960579	49.2496387826897
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR1470_c0_g1_i1:1048-2409(+)	183.809747223094	172.948900863564	131.762294720874	144.601535540193	149.975485542598	130.301816964667	112.004763821966	165.315077235404
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR1470_c0_g1_i2:552-1205(+)	67.6647950810829	65.1572095774006	59.0232053484589	58.615705520623	47.35249182334	45.4636121728058	41.3416558151612	54.2729373208657
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR14713_c3_g2_i3:86-721(+)	274.167206590658	220.756729274459	190.627387003268	113.684745496533	261.25071895037	189.755411925779	248.715213665031	206.314351432992
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR147377_c0_g1_i1:81-1463(+)	28.4893015608267	119.421345679456	158.827462100574	50.1667740595138	0	0	0	0
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR147377_c0_g1_i3:2-1255(+)	0	3.85354534776248	19.1720018616302	0	0.50902264958389	8.12142430440685	5.01082766879454	4.6383991415716
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR147566_c5_g12_i1:3-482(-)	1135.75735639611	1242.87085543141	923.740299629161	830.517279797682	1342.84819339024	801.702006160896	796.633104970508	771.293665426628
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR147566_c5_g6_i2:1-408(-)	1015.51913027714	675.04379862803	742.746429288676	655.606513831292	779.653001594099	681.942790337531	524.388882923008	680.905265471029
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR147636_c1_g1_i1:3-992(+)	10.286229285965	12.1011578752976	7.17627768034736	38.0943092574705	12.1781687632393	29.7860953214041	28.903104966375	26.334715954719
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR148145_c0_g1_i1:1-381(-)	232.070461310274	252.327702308371	228.470162256659	198.851603714751	172.744612898268	284.025742625685	185.573357325209	261.678284315789
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR148145_c0_g4_i2:2-391(-)	671.688293385963	513.495325777231	585.13380224261	355.1065517904	452.414918327715	417.220075723109	294.602484778934	323.993411213518
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR148433_c0_g5_i1:1-369(+)	154.615288974139	232.072602457778	328.3324014505	286.866442319772	0	0.88454183097306	0	0
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR148433_c0_g7_i1:1-369(+)	195.462515409391	297.115748853651	433.251222694013	360.344250348831	0.374265581128463	0	0	0
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR148556_c0_g1_i1:445-1494(+)	2037.36640541749	1736.51935622304	1898.42202997956	2200.54167841413	1736.27505798246	1591.03239932072	1730.77408244579	1452.61113434924
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR148705_c0_g1_i1:2-1591(+)	873.44382481429	623.821357166607	470.514647336645	653.774054236041	727.162588154592	627.437979118299	628.635144192197	675.153960294572
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR148757_c0_g3_i1:362-1489(+)	125.505879432621	126.831717224944	74.84435525302	127.774861595089	127.880185447538	145.20546690365	179.157107507356	352.427788142647
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR148960_c1_g1_i4:438-851(+)	56.1398000553771	51.5710118329572	46.1092573041336	73.7144704635396	43.9671234570621	56.9615412176239	50.6293039749412	32.1255252485301
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149010_c0_g1_i1:828-2357(-)	556.184305934241	980.268852196789	1239.79408780951	1266.66577840737	541.789006650619	941.811893352771	957.941032920366	666.052522590439
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149114_c0_g1_i1:1-690(+)	20.2359013591079	21.6885443681068	31.6458409646408	17.7355430436229	29.278437545795	34.769371693586	38.1310299651616	24.1717933091723
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149466_c0_g1_i1:136-1860(+)	27.9533264559143	76.4857963416572	69.3827920067691	4.45996901747294	46.6451989503562	36.7641452306012	34.0172098517963	12.5262187716026
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149481_c0_g2_i2:1-1473(+)	4.26414227818213	7.75207548921693	10.8370110723643	5.25463342070635	7.01861521298247	11.5094358073279	14.1385161800509	7.14935794624298
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149545_c2_g2_i1:2-757(+)	537.225797970909	520.215560898521	635.780298504675	801.436551461727	452.433565240888	695.72990181565	664.28894052218	555.194195604766
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149681_c0_g2_i1:3-503(+)	272.956803917505	312.297276249175	193.672771037799	173.283296980539	186.570354012609	133.278417540377	130.459729363418	135.837052490288
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR149796_c1_g1_i2:53-619(-)	96.6149030515113	55.4431069477281	41.4715119712099	65.7190030210636	103.153276902384	65.1424688986012	58.5322948855507	72.2601298995016
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150607_c0_g1_i1:394-1989(+)	632.52462096857	1183.32219559215	1636.99074749879	2222.86172766194	595.791821214481	1173.28944425308	1237.47004101496	749.741348272692
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150626_c1_g4_i1:2-688(-)	30.0309377751369	97.1742463023209	80.342889299021	301.004043085655	87.8126740648061	250.309001467786	321.521372537892	331.275454903047
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150641_c0_g2_i1:3-1298(-)	39.3684261209131	56.2868504441587	63.6289994386865	82.1620855968401	38.163464408283	74.1774159018093	89.2530470479567	85.3199342047184
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR1506_c0_g1_i2:604-3486(-)	350.028542829319	390.123345215569	404.39197789804	448.124539153398	411.064795485843	576.867087011362	664.3854239098	573.636085872676
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150732_c0_g1_i1:398-1603(+)	893.405236170048	1222.69256826806	1408.04440416147	1745.14965924971	667.28422658403	1130.18769790803	1207.30819360064	1106.23106360263
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150758_c0_g1_i1:494-817(-)	11.1204485333148	22.805904858387	33.0081634887183	12.2878387505988	5.55172734075056	2.01246184583826	3.35067536743665	2.36745685400478
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150758_c0_g1_i1:814-1119(-)	12.9832827574105	30.4059743112733	45.6200426453088	13.3793317402948	11.3866254365697	5.29954099906427	2.22499224800502	1.45089851457568
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150758_c0_g1_i2:312-935(-)	60.8689700132274	90.4541380328939	113.615760706952	45.8316858900266	60.1764051578416	21.4260731713929	22.0567136220846	20.7156244495417
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150871_c0_g1_i1:1-579(-)	49.4535422573731	73.4573799906023	97.4031291113845	68.2737781765303	31.7643737527741	45.3771158389609	46.2082993665353	35.0833373769162
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150876_c1_g1_i1:2024-2323(-)	26.9121545280963	28.3267193703824	35.3109011554031	32.6608351454687	34.5018489048657	23.2563156733999	36.029062718064	25.2857783006687
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR150876_c1_g1_i1:170-1810(-)	375.772552908784	351.616766191113	363.80495184807	432.769504011101	470.823845566007	341.162298395931	417.296574269203	346.671835117631
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151156_c6_g1_i1:2-331(+)	774.565056278143	444.302351758278	627.043860503169	372.939259938369	444.764493498093	366.567792964522	305.534726466191	487.26156687593
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151784_c0_g1_i1:458-1627(-)	86.9255860266876	122.511041913757	68.7432239617118	67.5934451059376	89.2212155253762	74.8024710958261	81.5229621639475	62.7557883862265
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151802_c0_g1_i1:1157-1897(-)	36.3142473207223	47.1852552783248	56.4371645134725	46.4713451405259	35.6754729802971	48.0606929190431	64.9385520406034	54.890973338894
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151815_c2_g20_i1:4-357(-)	166.228449166417	158.322258685641	119.521889800346	76.0004455494395	364.971813055658	324.95540099611	302.418849487992	213.681261516845
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151815_c2_g2_i1:60-413(-)	630.765366244716	743.051038737743	539.063215556018	472.692452931318	950.452209461027	976.328264792994	933.58639169303	964.361854782155
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151815_c2_g4_i1:4-357(-)	138.441449421203	213.120208074769	108.807596408551	90.3709591286053	234.057629917775	191.491883327675	162.42375509679	98.1078075967879
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151816_c1_g1_i1:232-729(+)	65.2659587948937	60.4175462336549	51.2713155119885	150.342918660344	59.9019604419351	64.2320321100502	72.0875638741456	71.445299059163
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR151855_c0_g1_i1:547-1521(+)	1810.49355243263	2025.83495734058	2416.55122457506	3284.25425047577	2028.63633185663	2682.38245329051	2767.80387451472	2368.41297118328
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR152145_c0_g1_i1:229-1365(+)	92.6944663030631	138.612619426413	169.368967025076	331.677790846882	87.6668366432844	174.43372246399	199.095735066484	136.033773901806
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR152265_c0_g1_i1:3-638(+)	17.3771411730571	9.03060943232397	22.3459548965283	13.7112033376912	7.31014428512619	9.1636328476646	6.86455216275944	5.36106562098728
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR152432_c0_g1_i1:341-2503(-)	6397.92703499622	7494.97327900458	6978.76460279495	7251.47715575234	6956.66234261094	7994.78680198313	8311.11158435887	8427.84381700254
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR152474_c0_g1_i1:855-3650(+)	576.021554794006	470.308199008113	538.804715236884	294.334616537741	306.698383320647	375.644867144266	493.527313026046	515.189309262294
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR152693_c0_g1_i1:235-972(+)	74.0645164231869	76.8206709465687	67.0366060866021	89.9973331916323	52.1102117012206	47.8097952261878	35.6294995470583	30.5911845750794
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR153033_c0_g1_i1:150-1526(+)	518.38489078903	868.714105504148	725.505842674691	769.666603214444	1175.48809474667	1302.59225751088	1354.70772710025	1375.51605385407
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR153033_c0_g1_i1:1399-1920(+)	246.399421648809	343.784455288043	266.454819282163	338.26983135663	530.807420411872	490.9835877383	536.767049947245	611.802192157178
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR153115_c0_g1_i1:247-579(-)	54.1575126640717	27.3045290740337	77.2382577676298	65.11283380714	52.0491859118628	80.0997134586091	44.3191329087855	110.47599132171
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR153173_c1_g1_i3:2-439(+)	66.4043162827167	59.110290185042	64.445771109101	96.046370967928	143.251875703345	152.873144615538	196.241439031322	198.671282158868
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR153513_c0_g1_i1:1-504(-)	1005.23847034783	940.130296846966	543.956738335738	681.674988922234	932.985013184895	687.923232518342	467.911643240617	604.486265645248
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR154358_c0_g1_i1:953-3496(-)	151.43199565528	182.034122650679	138.098440317487	73.2575122156095	41.1855336679588	54.6395520669022	36.1587207749281	65.7007975081564
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15445_c3_g1_i1:2-520(-)	355.663213317903	328.440534918677	290.410695702946	339.410827901894	394.368432164655	373.188076264489	348.077547837459	430.312194036118
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15451_c0_g2_i5:157-2052(+)	29.7471896138942	29.3622073143173	27.6671350617824	59.6953973020943	152.273365166231	85.6838499825531	83.1579883548561	139.669643302066
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR154737_c0_g1_i2:248-844(-)	14.1456047542697	26.3273875970879	34.6738079726149	6.85371235542796	8.51176173632885	7.88535874130682	5.77030762549178	9.50236694973464
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR154788_c0_g1_i1:763-2301(-)	4838.79974124511	5033.45488253753	6048.67972696369	6444.13583635717	4456.82424955647	5603.35674558394	5600.02402093861	4422.83580864034
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR154902_c1_g1_i1:309-1331(-)	368.915909808507	373.127488659726	302.568228558416	113.011509466468	508.541769661025	350.679637854237	362.123290345665	651.877896071037
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR154902_c1_g1_i2:309-1334(-)	3788.76063706143	2190.99640470656	1802.27377647137	818.344158657895	3292.0691290324	931.970176261187	802.837884561876	808.601978541538
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155050_c0_g1_i1:3-788(+)	24.6466939286914	54.2625628084387	195.376288377708	49.6439883242436	26.8845021047871	17.3700409654493	11.1873659996263	10.7722653234103
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155129_c0_g1_i1:713-2053(+)	192.156657386435	220.415945227674	233.243347195379	252.562041870504	279.657439741761	325.613059540182	355.942239550383	306.148672610049
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155395_c1_g1_i1:1-315(+)	9.56309347551333	33.5329201849356	25.3989952433702	34.5280815494719	17.9379766563613	33.3829105643519	50.8213140275249	46.1596769337573
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155395_c1_g3_i1:1-420(+)	344.609281093292	285.059224952729	201.555603329466	155.783197807287	712.868452102483	309.079909148376	505.879440556446	310.463119483556
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155550_c1_g1_i3:1-444(+)	30.8917765737401	54.2353636568926	50.7985665786081	39.8455625463001	42.7196697598051	54.5926098186549	28.5548040186241	77.0678284188092
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155550_c1_g1_i5:1-516(+)	372.766380955091	333.388971111867	372.10905291844	356.648126304257	336.30910741862	237.019667108528	168.476519249955	212.400081136192
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155588_c1_g1_i2:2-1087(-)	118.402557361878	161.975921322479	161.360436140541	103.539778333191	109.053090737016	125.879711859591	136.527898251592	123.561958049078
