R_T4_rep1	R_T4_rep2	R_T4_rep3	R_T1_rep1	R_T1_rep2	R_T1_rep3	R_T2_rep1	R_T2_rep2	R_T2_rep3	R_T3_rep1	R_T3_rep2	R_T3_rep3	S_T4_rep1	S_T4_rep2	S_T4_rep3	S_T1_rep1	S_T1_rep2	S_T1_rep3	S_T2_rep1	S_T2_rep2	S_T2_rep3	S_T3_rep1	S_T3_rep2	S_T3_rep3
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155607_c1_g15_i2:1-492(+)	108.253473703827	226.564377537492	109.476328451783	223.352136857169	163.310094043758	409.156653331354	251.518013714468	891.501170445596	211.205136213602	216.332241992435	416.506992927162	400.418870801548	298.529781756901	434.506705718337	331.475458323227	816.03303643869	799.403548016127	779.99914002508	574.324374261642	575.251345550769	600.132182815933	728.099384449696	683.119357874425	553.289790861325
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155607_c1_g17_i1:3-302(+)	10.2071350381823	43.1967435504497	12.4940332079929	26.504194965001	20.2509426240974	39.004829892423	33.7207670741728	111.920322486741	23.0673060767701	34.5642951981321	71.6228186634555	75.2618027584039	3.71234895250999	9.50588413284707	4.43546222322701	0	8.42461138137068	8.40105938598897	8.43443232579085	7.76771244231059	3.98909434142352	7.97193799768313	2.51551829559502	4.28262537426104
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155607_c1_g4_i1:1-306(+)	35.6764439108669	91.1689771376697	34.3864613631566	72.3795081162332	33.7092907484086	43.0063734648107	80.330854715218	42.7874910773658	56.516325825073	63.044009725373	167.115851905833	158.134713952234	47.7782705834024	39.6061312304148	39.2598961100626	84.9078821715068	95.336387026388	74.112560401025	46.0319983700284	25.1720118602086	50.7113314048855	36.2753398684268	50.9863042784864	47.4160698060053
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR155772_c0_g1_i1:393-896(-)	5.10338752579081	4.58674000507154	10.6372443283356	0.3906439787889	1.6768012378662	1.41944722901326	5.64017913098968	1.42275831835408	7.8178231435284	4.40604965462227	3.79557069467079	10.4492719551554	23.8181107830967	16.6767057069469	28.6089831169399	1.66923128144349	4.85624871402846	11.6105563823442	2.59082519921156	8.63127140860313	2.67737788736323	3.047694271616	1.58277627601684	3.8056285121019
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156101_c0_g1_i1:2-691(+)	124.201581209742	219.434055383586	151.980608066161	38.3822120097766	55.3056852235378	61.855752857468	96.1670122743938	34.6623858769407	78.2537621686437	78.3545420243329	67.4849796788446	44.5389331685799	52.2087984359482	48.0194962534097	77.6743359428622	88.3369652616874	63.3998562695942	62.2316015035135	122.245853237208	167.120722215552	83.1928428136618	166.30937897148	140.093734968966	122.824554235008
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156140_c0_g1_i1:215-1603(+)	2338.75667223241	12437.2728684503	9035.95643311882	6973.64590206759	8166.95787872525	19418.0779074266	7655.69260100748	53.7907647406467	17166.9857583569	9601.56834298981	12288.1098689397	18369.4633884559	69.6061891967156	156.468458743208	28.4658526864134	13.4902399222048	4.0186291250184	3.1412911780966	7.29796238512202	84.088917000931	4.18796439784235	13.5178532314385	32.0402326756079	36.2182214290565
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156282_c0_g1_i1:1-360(-)	87.1289087296424	59.057744563663	63.0299034245025	288.137647034093	204.651709461352	121.076845426634	190.716570494624	114.63368831369	144.878922556768	155.418722253567	123.081560116792	162.117856490421	160.171315067502	111.942676031894	116.000069548991	232.322941705257	118.403505710633	158.966143068892	97.344320864201	107.702684799152	146.724344435234	192.015561274875	155.368049700559	116.160588597906
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156729_c1_g1_i1:3-767(+)	8.59294382513702	97.159067663216	31.084693107344	28.9987234165625	9.38679523542996	20.4909040629338	87.707599991387	10.9260536954902	42.4389466999142	59.0410574171946	217.37630070986	248.356119524531	6.96092138032642	7.84356670894482	9.50664334080631	11.7533584107351	21.1368507886931	5.92454750895145	6.88277327543002	6.14161361841788	16.1116286843445	9.58088631507319	5.14403064022662	8.01483576193721
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156742_c1_g2_i1:277-1890(-)	656.614963560987	861.242805042628	549.028134875672	56.4565370735575	62.2214524670805	79.6790387066018	222.61048455496	65.4247542162923	143.469587657612	155.108844704132	230.792170107905	187.886353444508	225.37726883506	205.393612347815	186.234524729444	107.732375138937	94.1462502870072	89.9707012668758	306.131839214657	451.634485868106	152.075355945758	357.71966546001	426.962106007735	321.034489084287
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156742_c1_g2_i2:276-737(-)	199.209516145581	154.826043809922	166.395349354318	25.4847302122494	27.0106350362717	28.2409632949151	49.7462313248446	44.8521638317908	32.5401387475783	49.236615023306	53.6323875272976	40.7077513412499	100.252300699578	116.270754986325	106.343011390221	56.3658377768009	41.1454675817606	51.8118093266511	127.770996523259	152.765280828929	71.3073906834142	158.526902483975	150.507647132749	127.576620906841
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156881_c3_g2_i1:2-337(+)	118.548185888465	115.624160532503	137.728417608299	110.834210352519	152.796428809922	136.537261471112	89.3437644137866	76.8480725787454	89.1493139505662	92.8534700135981	75.2274781560906	101.728985578871	85.0453742586103	65.9746786004248	88.411667311447	92.5372179872434	143.255353054959	92.2722395863072	127.617144388309	81.6688938832696	118.738720658019	84.2506547022323	102.009765191752	111.801565147556
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR156881_c3_g3_i1:227-568(+)	198.536933399491	218.227414960842	223.865876068086	170.893615002581	299.402993485246	282.078135717852	158.221671939436	138.374655640876	133.517042270513	168.446573559656	120.334494294249	126.595742542122	198.128976314751	137.787577243343	192.033511247441	151.493898194122	291.365229979983	179.095313378755	270.719812317772	144.041570684321	256.252658406132	169.585026958028	214.498942432829	210.346269048398
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157263_c0_g1_i1:3-338(-)	3.48312141882657	4.9502407155812	3.41600533520345	1.16901876157561	0.336885494139837	0.470233649446679	6.10690510133124	0	3.89035027486398	4.67120353166799	7.87657814309252	7.180544670434	1.1653762727403	2.33698394983536	0.532134077928431	0	1.05607771333306	1.41355028213312	2.59546357950093	3.20249481060204	0.296795185920396	1.31553235723285	1.18561601555799	2.12266764731608
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157264_c0_g1_i1:286-2523(-)	50.2112948413446	73.953658745841	42.0287418601297	29.9781602038168	25.9627667259379	39.0112481035718	49.0855700950744	17.23168009393	16.6332736878381	55.5433684997553	57.8823103152016	37.6201714512262	46.6781079562574	49.2094677416896	23.8419611062705	46.1150660677367	31.5782088263156	25.1514158295244	37.5259922511306	52.5536074585731	35.4581412962893	48.2144212700798	88.3890533153404	29.4458288757837
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157264_c0_g1_i2:286-2436(-)	34.7748181379919	61.5890470018004	41.5260899138797	5.39930507144665	26.3636956730605	11.871608952823	61.0073695718061	37.0772192907706	62.5198105831872	54.3558352030229	63.0569148285384	26.4569698486871	7.84716779336284	42.2849271639423	42.0046334537459	31.0173995427276	11.5799320618106	32.4122916146492	75.7218201090222	42.887438310221	44.4884241782503	66.0915166663887	66.2499965802704	75.3572399386466
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR15729_c6_g8_i5:3-452(+)	115.749780047853	129.306472554456	130.253831274923	161.150584853098	153.096115218093	165.645885592133	115.8806256607	223.802957641581	108.430206395208	151.498711013148	141.166724635964	155.12133543255	144.78621571219	128.173346103034	115.632155613375	217.084066002614	212.54015074569	155.990079558822	138.312249456688	128.78886643808	198.567091402684	136.859428068873	167.697212082697	142.927163189475
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157559_c0_g2_i1:124-2079(+)	136.068282934341	98.6858195812101	125.751697064448	131.265388307216	110.351589528118	98.842772177861	110.059246660619	115.746587350126	95.4057648780131	107.81760479178	113.344197682572	116.244369695487	95.1290453005551	81.3948239266244	74.8119356505328	102.433654347582	95.8313962534902	88.8983230898087	81.9448693164077	93.6034652225266	109.269715779038	103.824782764262	109.951489817929	110.707819349579
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i1:290-643(+)	267.464362182039	177.908493766597	256.947145476155	176.391118095068	266.87016672119	250.812160203084	134.956399262797	125.747990825406	209.300787788233	181.940588480257	176.675479059712	240.96828109947	293.105573404544	299.295793833136	438.647890705687	152.177331289275	168.013984041636	186.33468533187	293.225504608603	259.62089611785	270.205032690933	197.140934223786	206.059106068437	267.458788163968
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157820_c0_g2_i2:2-601(+)	0	0	0	0.956728899916436	0	0	0	0	0	0	2.25583359345767	0	0	0	0	0	0.296753418878909	0	0	0	0	0	0	0
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i1:164-1234(-)	350.781264058116	284.796324485882	209.626639978803	197.079529072768	183.821530469675	168.804163155541	349.934781550129	122.248751533544	268.780321882984	300.215567639714	378.610779947308	291.227515569831	291.183868343128	245.869553517967	235.581231992578	397.675929254606	262.134876402785	225.357384970028	307.178941812224	314.545384408729	255.714036328108	359.14899588151	436.366170552754	336.250903505241
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR157855_c0_g1_i4:470-1552(-)	448.845030843541	357.565050410756	276.107437148735	296.639024514025	245.758303042512	252.511899432162	489.928547588347	168.878125698423	406.932031730956	432.762200413003	572.170105745991	429.666660345462	280.163063557245	261.228485371233	254.971739699585	307.305854230619	237.547622936174	248.652043889744	366.400829999513	356.726174717563	319.349872502319	265.006076120145	456.531930690332	335.400320151552
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g1_i1:351-653(-)	70.7329683851613	167.107813473716	139.659780521923	121.864967785345	244.548217321338	581.117449615321	68.7848623890278	158.207532095798	243.250213744571	139.991153269192	44.6103842605144	110.302466556091	322.358820713951	480.941404878896	272.953545403069	770.639765259474	865.670879135315	951.727338538722	300.193043611215	231.614385429539	355.711590993253	239.562769956045	256.441075331423	269.929895718917
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158073_c1_g2_i1:1-297(-)	37.7801507009254	70.1852711740607	48.5918259305919	25.0460875196216	6.63648655264132	43.2386465942283	30.9041320979833	27.3410710405368	10.963297964189	22.623386359496	33.1279419281535	67.8936573815538	24.6858705617416	25.6991558295567	3.30346842182718	6.03895002408784	27.7735397388807	15.4166498594407	12.4765947489238	7.37778755845746	5.79416277243397	6.59196224283522	4.69804653803611	8.14124485921051
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR158641_c0_g2_i1:1-414(+)	370.997131357811	426.815251130848	474.401832135624	570.911893474976	911.383534321062	1799.68280188167	434.597501872618	2030.25176788097	518.712538843794	338.322247285545	316.908789622945	684.809039035996	563.931007258124	434.868554807454	487.559725544732	501.144677088465	988.072619757397	1307.75112731917	543.031947821025	428.951205298519	609.490480505517	249.846737246396	412.951516729153	445.601158125069
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR159029_c0_g2_i2:2-439(-)	6.69479146577565	21.9061988042975	8.0892047899579	17.5489376725254	6.04502644893943	11.3212283176432	31.8334409999637	5.6922322723052	12.6103844921623	36.5566525738721	71.0457255566923	85.4445594319366	6.97972970611431	6.04120192806513	4.24399295785847	10.5422972093861	9.49726949934477	7.48284410871502	2.16148512708993	5.37817714388208	10.1068438617035	3.4879497537552	3.55969918176816	7.61757657761394
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR159264_c0_g1_i1:3-632(-)	20.3916192406231	16.2526250735399	10.237637254079	27.7913146518594	21.4516637175354	3.80092062246115	47.6804874630929	1.89862996652509	26.7855400092314	37.4292846217154	39.3391557561702	29.6651616405719	13.4064911828163	13.8623704207355	13.6783684743986	10.0515923593683	3.38092739484331	0	13.815052054024	49.7712261421138	7.74729320840499	63.1166078513454	25.7810091578618	17.7360982258589
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR159709_c0_g1_i1:365-1432(-)	10.8018585948543	10.8996731110138	9.79979763594539	10.5961584698292	8.04772815691092	11.9546923381632	22.9237732810992	11.4163977309585	15.9522554101891	23.9008670845728	17.8931486204115	20.3842841325547	17.9814719396672	11.97546158892	10.5497928366506	14.0315640779007	7.61253670787583	13.984099035667	14.176500621968	10.1374243382034	6.57534144075134	16.1266543025767	7.91230021346904	14.7479772962891
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160309_c0_g1_i1:785-2671(-)	1334.76301162331	1734.63302328631	1563.55458492197	906.622595409345	807.335323520997	871.232743331379	1482.28594194526	691.584292225381	1527.09851405738	1733.57311301066	2173.58942807238	1824.2022096528	1143.28808937927	1010.83213820952	974.183411400044	1066.99226493521	862.891109764993	747.214889464553	1164.02117473987	1301.99548790623	1343.18110685993	1008.11186032727	1248.63518355905	1159.32227142486
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160478_c2_g2_i1:2-391(-)	334.525928160445	388.886224036982	334.782898740346	445.256814407846	708.916095435125	1232.55639796163	379.598584770621	1793.54531534782	446.883419280578	287.70046954529	257.39552776676	556.557156396316	705.523547212367	586.406150967999	626.099345451969	679.126910653175	1327.41269708803	2035.08410455765	731.339046026691	525.400296594807	727.755972849973	437.956494195328	463.750696652962	568.084176576676
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160478_c2_g3_i1:2-391(-)	135.840311085353	153.930011766117	159.820927717126	229.640450855416	295.496840408316	563.161763187243	151.786662322986	605.375794550128	142.347927525659	106.85857248467	124.505804567781	220.251344538437	196.279887196556	141.654441044687	190.11144005156	106.184570619505	177.011253365765	369.199231758594	147.252745312353	141.815040807033	146.939110809972	49.1094072564	117.479379002462	139.106963090166
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160616_c0_g1_i1:109-1131(+)	949.780421566962	985.664745691764	1158.87428318277	191.878709594928	179.056595794036	181.64469799639	353.460102045761	72.7689873178852	180.291964776696	195.020213915735	327.221222954809	290.874624938132	162.993113182552	282.393363604121	341.858464249824	57.2316687784654	73.5845082354676	41.0935099415887	107.412855506418	57.1912257975137	83.3725726990996	59.7065524306565	54.992071974627	100.297254977207
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160723_c0_g1_i1:1-384(-)	241.219987156563	293.133127577421	260.200727092355	324.234070173426	423.061907706549	715.021117035816	261.695346308715	1462.18463955778	345.866048666568	199.444541713315	158.028627724068	335.405972626756	748.393837322201	631.408597887036	610.781746365279	590.907486987252	1231.1287616452	1463.80214849971	693.910493906027	543.34377100017	773.116931344267	359.801672372131	459.51670569453	512.253285777338
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160723_c0_g1_i3:2-445(-)	60.1691612469385	76.6577177189202	71.7236526011012	46.9955243556645	70.1856259557103	92.4892674929603	93.3504148085631	95.5443943533874	90.5340522696816	57.0654572987655	85.986356716106	139.375953027194	35.337034668529	21.3824280811603	41.9388393067171	25.5855613915119	80.8654779958823	121.178137241974	45.3808259020378	35.5248569769371	49.5979984709201	34.9926545705412	14.9521639608758	29.1985099494965
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR160723_c0_g6_i2:3-368(-)	203.216996683599	235.983511122141	268.179920325103	349.793219126052	491.255302965742	1063.66877972441	246.740354703598	778.33624356992	265.83612572107	187.173108243186	178.267041975883	355.751193012243	132.422471471194	114.599055829907	103.807711748854	81.9009762621369	130.170721497097	222.40953550575	102.24050530526	97.3696616298115	112.846199612315	48.2201645756315	99.7932135143973	86.0813488123227
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR161188_c0_g1_i3:437-886(-)	26.1473332556127	43.102157518152	60.4445883750134	9.36468294456278	13.0937465233872	25.0120569786162	36.9255004653304	4.26742950661189	20.7248870377135	12.3211368183242	18.1653287611197	52.4528874781024	11.6294151356127	5.57275440823461	9.01718668067891	20.5424818957705	9.91994741909344	26.6210615219696	6.4833512398169	10.7623005824646	8.32472751392094	18.3060382538781	3.55961041709164	10.1545664090039
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR161218_c1_g1_i1:493-3636(-)	594.631603055792	298.379101556142	344.921698395186	535.975275878033	412.941446856897	235.429209947421	372.178294198272	320.259809525284	216.688390334262	342.208438304528	350.362205760683	344.15077129281	737.253937360583	763.34061576827	793.570947001661	272.70576614532	205.447640277635	272.351043457056	351.623828488992	452.063190872258	345.396506169531	403.661009612074	411.285716627036	468.320380708433
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR161368_c1_g2_i1:451-987(+)	19.4542960988039	19.7525265496747	19.5701541690605	26.9725138377439	54.9839732194153	91.9077733994114	23.0833661429974	78.7456333449249	37.8999829852702	44.0973666307476	38.7622518244439	44.0514836784856	17.9946232553551	21.2919582530102	11.1191105466228	32.8654012878787	62.2935044572665	32.875514367288	19.8455634606828	20.514391274127	33.631797763341	9.57536886666332	15.0376557632231	16.9102858347246
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR161535_c0_g1_i1:709-1329(-)	31.2287453928396	22.2047987621348	20.4259630663926	58.7107224015783	35.8635849646864	73.6227492049436	36.2841853231825	48.8875652307817	49.0537092374399	46.808184817723	38.2142782755239	43.0566791993404	59.76046192251	56.3799251428059	40.7170980518694	65.3210662103251	62.3327045675938	71.2545768371016	46.9481470581601	47.9627718265024	59.2924483924151	30.9038389007848	47.8787672992768	57.4370560039572
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR161589_c0_g2_i1:500-2596(+)	371.367705613236	373.991221813019	407.53459615253	181.589547406635	363.261971914044	547.129914455443	320.005738308164	592.604375447219	320.525594035706	180.202480023277	251.09602627224	282.149008484825	291.187962778432	327.380582800897	280.256378409658	166.066174287266	420.782532819104	318.290338606534	298.577038867555	176.349521329441	246.110759381974	238.201505707039	220.689692259787	246.233004787346
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR161718_c0_g1_i1:437-1624(+)	2916.92971503381	2487.24663504954	2968.81849894097	3950.57690015551	3853.44197460436	3666.385752657	2649.47016153128	6078.81265387101	2244.11298042317	2755.80337923315	2349.5286837104	2387.47537496755	3983.77879199808	4141.91810402634	3738.27669907431	4746.38398252941	4215.44415366207	4178.20008362329	2806.06836267776	3166.26300355358	3266.53693288661	3162.79787970083	3194.7811777015	2833.02683966861
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR162341_c2_g1_i1:1-405(-)	69.9907252120584	67.0625542378376	110.124080022258	36.3661187537802	32.9024843859463	40.9935358677576	46.8005732343011	78.9876153383767	46.6243627959161	87.0871783579948	67.6960790722307	57.2433156424956	54.1260628748983	56.284892343004	105.651189283249	77.5620273642151	43.221381786436	28.0884368013205	37.0806838457327	43.9173926774455	41.3440152644878	35.655375662569	52.797366896989	41.8028464265316
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR162341_c2_g1_i1:2-406(-)	66.5807005226443	66.4233845019484	0	35.6789084948376	33.7532693356839	40.5710860617542	47.1065281314843	0	45.313938749905	24.4790353040926	65.3778759008148	55.0265960288348	43.4813222557432	56.0891917225925	0	0	43.5363409346033	24.6576152880253	35.7953374722308	38.23296128154	37.7145761952581	34.4289567725529	52.4678536838216	39.4593732743166
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR162429_c0_g1_i1:379-1116(-)	36.9265750291204	57.3913276132253	65.144220518614	148.493538138215	100.568385627397	311.972235508058	58.8805233153996	7.12464689106936	125.20518123459	85.4559096015254	103.535707621779	175.900184999448	4.06058713695533	0.461515512960423	1.05650461429938	7.83280593107102	41.6358270066559	27.3799331808643	12.047395128159	1.44466129880456	16.1083911760966	2.61267040887805	1.58286873652091	3.37519307026927
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR163004_c0_g2_i1:176-1231(+)	1410.66035948308	3575.20755322545	2678.29273259048	1762.03241189135	1903.27317870443	4134.97837628353	1221.39585868573	719.206340858561	1758.66435203987	1119.76652845817	967.038430103999	1458.25508969812	822.507046587775	1264.84908443977	1628.41578642322	206.528779558385	451.248960731288	392.112097414523	1281.08634451955	337.774048908548	531.681993317496	538.704357823521	280.49309827215	809.476028668399
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR163042_c1_g1_i3:145-651(-)	29.6632224466885	14.8167037033209	20.8484972306171	641.859951398369	157.606028718739	90.8588176402571	115.468966092593	38.4193726027894	120.283057720235	146.587687123857	184.888529337684	325.183475422656	15.1034437065151	15.2864778013429	11.6549252205889	46.1920170548901	98.1848551800281	41.7829815786928	29.7906798213752	20.4998967352492	84.4967465167185	30.4744432559713	33.237284885905	23.6787418198517
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR163070_c0_g1_i1:298-1170(-)	57.8751704198684	102.384791001581	175.921672166702	905.822506032976	942.80997387635	153.200523055443	994.591544732466	48.0085397956148	1306.90390236291	1138.27530357131	989.698832380547	1412.38190766644	65.5466384355216	93.5887335065006	115.595400538696	160.271098124026	56.0220567522498	88.4551015831035	92.4314399893218	100.171405355074	204.242730708896	84.514405385553	112.371126843561	86.0112628844897
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR163310_c0_g1_i1:244-882(+)	108.319541115197	120.867262189111	116.196087488468	98.2579651675281	85.8035503293021	97.8998357803304	87.2519064102577	151.894450533045	86.9801062512447	78.321955056271	43.0954370399921	82.622768651906	119.513615383762	92.8650141821859	102.558895019303	123.996387957134	120.239633822581	214.406375477743	106.36394479177	120.477267186215	126.944651169157	114.912048653683	119.902918746229	107.675180719061
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR163952_c1_g2_i1:1-357(-)	240.817740884605	87.5031953169898	186.486347280527	48.8967683538026	80.0865213498685	56.3167276823462	55.7140585527272	21.4046109865295	48.007096075917	49.4359403687262	26.0096274484687	38.1229649137794	3.75872775432874	7.46508578668862	11.1732994727068	0.552717333027721	2.32365591569925	5.6480443224481	0.865553648133367	6.06264647416227	1.18806166607013	0.875697118439124	5.13865578384178	2.544668972645
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR164036_c0_g2_i1:1-348(-)	293.956650927836	304.847531810088	479.270981159319	1461.11047076776	1315.64614623196	846.195148162306	508.548438642198	1055.27452211746	632.528347000018	1076.31768106437	734.262525279575	731.633452413639	432.568563304965	334.479877405735	492.404644501639	1165.64231858945	881.749040270891	1637.2102784487	456.265271063826	625.63516814393	920.528080965652	533.240057490287	579.996192439881	671.975217641125
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR164045_c0_g3_i1:2-361(-)	61.5131322473812	122.2045047707	62.1825236326018	122.365736886545	114.965380785631	260.57668454188	137.561858927278	513.171216848791	113.121542106642	151.889564074535	240.608058816046	245.81258905174	175.360231251001	297.844482632545	211.398616339053	532.867867523985	505.388075836762	444.159474630211	383.27924004943	371.710441767019	411.917739516728	493.254091404009	440.013708174249	352.190715557745
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR164045_c0_g4_i1:2-334(-)	15.5971365550098	88.707203057376	28.2851467334409	64.6390342337766	19.4704775198362	33.9704900242654	64.4353942229507	99.2448876704662	36.7448751998569	45.3188343465031	171.210216305226	163.556705317328	17.6745849121556	21.6872867557774	12.2729742413961	42.899869161825	45.0123043301283	41.3011745163068	27.6499619939919	13.8824164478094	22.9594564423205	14.7399639459717	22.9278003692007	13.9256663298677
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR164154_c0_g2_i1:361-1392(-)	8.57916159671042	82.2830996255859	23.433365341394	29.8225963064543	20.7894718835274	32.0292785375742	76.952854798722	35.1965218239642	58.0906397529955	64.3198758705759	222.576421534998	246.368752846922	5.80046786175834	5.52789192687774	2.63772397269362	3.92790799734703	7.40080995476255	7.67511620324264	4.72602599532007	3.25787955656888	4.48256085784311	3.05076033875909	3.16499187883989	1.26422266684328
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR164451_c0_g1_i1:567-1898(-)	177.928317164015	111.192713659118	86.0802131690487	100.23694126736	87.9140875177172	109.067274270248	109.795406332805	59.9868867930127	157.270614819307	158.833926365365	97.5411661476138	107.68676479999	134.060820215428	115.221705374298	99.0299102820492	68.186165340076	71.2965961514091	53.2732628210779	124.820384963199	96.1677450499081	98.2994150854053	71.9335958821709	102.527814803442	118.400941899975
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR164451_c0_g1_i2:566-1897(-)	525.243548219121	413.117911676845	444.501068513233	320.746040289257	323.243309461416	425.427472486852	307.862306704706	157.535029208906	379.369760442343	366.065395942456	407.034319880278	372.157225026691	502.835198541522	467.9212706537	515.676332230685	431.976020258225	323.786006437948	363.018400746564	358.178865417761	416.262283790763	427.526582977288	317.442897721708	440.584480673943	406.380947535382
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR164486_c0_g1_i1:437-784(-)	2.85402030514125	0.353670624129904	6.8309972055436	366.175881794645	133.598968183177	15.0524306824471	168.511387388504	6.18604910060029	91.8904074654	147.780475898132	145.255911374529	154.344740832045	0	0	0	15.4640938560335	8.23329082065999	1.4128651231616	0	3.56460510743578	6.23680201243127	1.7527176508095	3.55582374942406	2.5458785463432
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR164556_c0_g1_i1:632-1180(+)	41.1340992385509	31.7404604631832	54.884940900374	25.807123157088	34.1918955772003	14.2179228028293	75.2542925877554	49.8103986796752	31.2878397064766	19.1136091767163	18.4322329636919	71.4170550289946	17.4137608929023	18.5080122372505	30.7019706780975	22.8439651804991	13.3056673930524	179.973565673652	9.05752471773067	6.4804670810957	9.82326165314534	29.5940845312084	17.8075966106813	13.5276959476156
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR165138_c2_g4_i2:3-365(+)	124.618230373243	362.763792716122	138.288277528649	291.514191263889	170.800027038084	325.51506728274	301.29285891175	926.489067129157	226.087983365388	260.138348661142	596.121872830374	560.756166118907	244.63091633933	398.020077388261	263.115653729251	739.520954388225	695.506869526513	749.026419847555	503.01299408818	405.4266925861	544.738962684871	556.045401247713	494.27505605031	410.002642083163
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR165138_c2_g9_i1:3-320(+)	142.388197726372	386.11246179156	162.225961807773	394.129761414096	270.365170550769	368.30129122946	305.064103750557	815.356223537791	239.413087864434	280.253369997085	530.793861452617	556.497914362584	298.635765587485	425.449657854914	366.525650116829	769.027928272649	771.24927712054	885.468684416743	562.628263472445	482.313213082148	554.272558165122	608.828030498376	596.127558726958	477.448766220447
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR165174_c0_g1_i1:171-1076(+)	12.7175775013518	17.2377455990345	13.6317393685828	10.1970581223914	7.04101639885825	4.77449540210331	9.52625884355555	6.65563933248491	3.31091964525812	9.14266728606088	14.9096868425036	19.1482972156747	19.7217597892853	32.7262590367986	32.1937985832731	7.28731558048993	8.87931110174805	7.24948621106503	9.88656319218437	20.6176306206411	9.8557992901667	13.0707554893955	12.6609996228266	11.3824605045636
